"","sensor_id","city","day_of_week","hour","aqi","pm2.5_alt","temperature","humidity","pressure","time_stamp"
"2196","63617","EPA or BH","Wed",6,63,17.8,66.1,60.466,1016.772,"2023-07-19T06:00:00Z"
"2197","63617","EPA or BH","Wed",7,60,16.5,66.6,60.967,1016.691,"2023-07-19T07:00:00Z"
"2198","63617","EPA or BH","Wed",8,53,13.1,67.2,59.733,1016.649,"2023-07-19T08:00:00Z"
"2199","63617","EPA or BH","Wed",9,54,13.5,68,57.7,1016.604,"2023-07-19T09:00:00Z"
"2200","63617","EPA or BH","Wed",10,58,15.3,68,57.9,1016.562,"2023-07-19T10:00:00Z"
"2201","63617","EPA or BH","Wed",11,55,14.2,68,57.367,1016.584,"2023-07-19T11:00:00Z"
"2202","63617","EPA or BH","Wed",12,55,14,68.334,57.867,1016.7,"2023-07-19T12:00:00Z"
"2203","63617","EPA or BH","Wed",13,55,14.1,68.934,57.567,1016.913,"2023-07-19T13:00:00Z"
"2204","63617","EPA or BH","Wed",14,55,14.1,69.4,55.9,1016.914,"2023-07-19T14:00:00Z"
"2205","63617","EPA or BH","Wed",15,57,15,72.233,52.4,1017.571,"2023-07-19T15:00:00Z"
"2206","63617","EPA or BH","Wed",16,62,17.3,73.367,51.3,1017.734,"2023-07-19T16:00:00Z"
"2207","63617","EPA or BH","Wed",17,66,19.2,76.767,48.4,1017.643,"2023-07-19T17:00:00Z"
"2208","63617","EPA or BH","Wed",18,60,16.2,79.967,44.867,1017.856,"2023-07-19T18:00:00Z"
"2209","63617","EPA or BH","Wed",19,45,10.7,81.5,41.233,1017.734,"2023-07-19T19:00:00Z"
"2210","63617","EPA or BH","Wed",20,31,7.5,81.9,40.233,1017.471,"2023-07-19T20:00:00Z"
"2211","63617","EPA or BH","Wed",21,24,5.7,82.434,39.1,1017.168,"2023-07-19T21:00:00Z"
"2212","63617","EPA or BH","Wed",22,26,6.3,82.633,38.333,1016.747,"2023-07-19T22:00:00Z"
"2213","63617","EPA or BH","Wed",23,28,6.8,82.822,37.964,1016.54,"2023-07-19T23:00:00Z"
"2214","63617","EPA or BH","Thu",0,29,6.9,83.367,37.333,1016.392,"2023-07-20T00:00:00Z"
"2215","63617","EPA or BH","Thu",1,35,8.4,83.133,36.767,1016.257,"2023-07-20T01:00:00Z"
"2216","63617","EPA or BH","Thu",2,39,9.3,80.867,40.4,1016.703,"2023-07-20T02:00:00Z"
"2217","63617","EPA or BH","Thu",3,43,10.3,72.367,51.267,1017.176,"2023-07-20T03:00:00Z"
"2218","63617","EPA or BH","Thu",4,50,11.9,68.6,54.7,1017.743,"2023-07-20T04:00:00Z"
"2219","63617","EPA or BH","Thu",5,48,11.4,66.767,57.966,1018.146,"2023-07-20T05:00:00Z"
"2220","63617","EPA or BH","Thu",6,44,10.5,65.6,57.7,1018.104,"2023-07-20T06:00:00Z"
"2221","63617","EPA or BH","Thu",7,52,12.4,64.834,59.333,1018.182,"2023-07-20T07:00:00Z"
"2222","63617","EPA or BH","Thu",8,54,13.4,64.7,60.7,1018.065,"2023-07-20T08:00:00Z"
"2223","63617","EPA or BH","Thu",9,53,13,67.5,60.3,1017.804,"2023-07-20T09:00:00Z"
"2224","63617","EPA or BH","Thu",10,60,16.2,68.267,58.233,1017.654,"2023-07-20T10:00:00Z"
"2225","63617","EPA or BH","Thu",11,64,18.4,68.033,58.2,1017.587,"2023-07-20T11:00:00Z"
"2226","63617","EPA or BH","Thu",12,67,19.7,68.566,58.2,1017.677,"2023-07-20T12:00:00Z"
"2227","63617","EPA or BH","Thu",13,67,19.8,68.966,58,1018.079,"2023-07-20T13:00:00Z"
"2228","63617","EPA or BH","Thu",14,67,19.5,70.034,56.5,1018.295,"2023-07-20T14:00:00Z"
"2229","63617","EPA or BH","Thu",15,62,17.5,71.6,54.966,1018.463,"2023-07-20T15:00:00Z"
"2230","63617","EPA or BH","Thu",16,64,18.3,73.933,52.267,1018.381,"2023-07-20T16:00:00Z"
"2231","63617","EPA or BH","Thu",17,66,19.3,76.733,50,1018.262,"2023-07-20T17:00:00Z"
"2232","63617","EPA or BH","Thu",18,64,18.3,79.767,47.166,1018.027,"2023-07-20T18:00:00Z"
"2233","63617","EPA or BH","Thu",19,62,17.4,84,42.833,1017.58,"2023-07-20T19:00:00Z"
"2234","63617","EPA or BH","Thu",20,57,15,86.633,38.033,1016.854,"2023-07-20T20:00:00Z"
"2235","63617","EPA or BH","Thu",21,54,13.5,89.034,33.1,1016.629,"2023-07-20T21:00:00Z"
"2236","63617","EPA or BH","Thu",22,60,16.3,89.633,31.733,1015.944,"2023-07-20T22:00:00Z"
"2237","63617","EPA or BH","Thu",23,52,12.7,90.633,31.533,1016.058,"2023-07-20T23:00:00Z"
"2238","63617","EPA or BH","Fri",0,38,9,88.7,32.6,1015.833,"2023-07-21T00:00:00Z"
"2239","63617","EPA or BH","Fri",1,25,5.9,86.233,35.233,1015.741,"2023-07-21T01:00:00Z"
"2240","63617","EPA or BH","Fri",2,39,9.3,85.7,36.167,1015.864,"2023-07-21T02:00:00Z"
"2241","63617","EPA or BH","Fri",3,57,15,78.367,45,1016.12,"2023-07-21T03:00:00Z"
"2242","63617","EPA or BH","Fri",4,60,16.5,72.7,52.4,1016.466,"2023-07-21T04:00:00Z"
"2243","63617","EPA or BH","Fri",5,56,14.4,70.434,54.4,1016.51,"2023-07-21T05:00:00Z"
"2244","63617","EPA or BH","Fri",6,42,10.1,68.633,56.2,1016.239,"2023-07-21T06:00:00Z"
"2245","63617","EPA or BH","Fri",7,46,11,67.7,54.567,1016.1,"2023-07-21T07:00:00Z"
"2246","63617","EPA or BH","Fri",8,37,8.9,66.633,54.233,1015.95,"2023-07-21T08:00:00Z"
"2247","63617","EPA or BH","Fri",9,37,8.8,65.566,55.234,1015.475,"2023-07-21T09:00:00Z"
"2248","63617","EPA or BH","Fri",10,37,8.8,64.6,55.834,1015.122,"2023-07-21T10:00:00Z"
"2249","63617","EPA or BH","Fri",11,41,9.9,64.034,59.5,1014.955,"2023-07-21T11:00:00Z"
"2250","63617","EPA or BH","Fri",12,42,10.2,63.966,60.9,1015.198,"2023-07-21T12:00:00Z"
"2251","63617","EPA or BH","Fri",13,48,11.6,64.633,60.533,1015.421,"2023-07-21T13:00:00Z"
"2252","63617","EPA or BH","Fri",14,50,11.9,67.9,58.834,1015.581,"2023-07-21T14:00:00Z"
"2253","63617","EPA or BH","Fri",15,41,9.8,70.967,57.4,1015.808,"2023-07-21T15:00:00Z"
"2254","63617","EPA or BH","Fri",16,40,9.5,74.8,53.5,1015.646,"2023-07-21T16:00:00Z"
"2255","63617","EPA or BH","Fri",17,41,9.8,78,48.2,1015.416,"2023-07-21T17:00:00Z"
"2256","63617","EPA or BH","Fri",18,44,10.5,81.233,44.167,1015.322,"2023-07-21T18:00:00Z"
"2257","63617","EPA or BH","Fri",19,40,9.7,83.8,40.067,1014.419,"2023-07-21T19:00:00Z"
"2258","63617","EPA or BH","Fri",20,38,9.1,87.1,35.7,1014.528,"2023-07-21T20:00:00Z"
"2259","63617","EPA or BH","Fri",21,47,11.3,89.633,31.633,1014.112,"2023-07-21T21:00:00Z"
"2260","63617","EPA or BH","Fri",22,47,11.2,90.867,28.133,1013.384,"2023-07-21T22:00:00Z"
"2261","63617","EPA or BH","Fri",23,33,8,92.133,25.466,1012.77,"2023-07-21T23:00:00Z"
"2262","63617","EPA or BH","Sat",0,24,5.7,91.733,26.233,1012.728,"2023-07-22T00:00:00Z"
"2263","63617","EPA or BH","Sat",1,20,4.9,92.633,26.533,1012.3,"2023-07-22T01:00:00Z"
"2264","63617","EPA or BH","Sat",2,26,6.2,90,29.7,1012.455,"2023-07-22T02:00:00Z"
"2265","63617","EPA or BH","Sat",3,33,7.9,78.8,41.834,1012.832,"2023-07-22T03:00:00Z"
"2266","63617","EPA or BH","Sat",4,28,6.7,73.067,50.233,1013.247,"2023-07-22T04:00:00Z"
"2267","63617","EPA or BH","Sat",5,32,7.7,70.534,53.166,1013.455,"2023-07-22T05:00:00Z"
"2268","63617","EPA or BH","Sat",6,29,6.9,69.133,54.034,1013.621,"2023-07-22T06:00:00Z"
"2269","63617","EPA or BH","Sat",7,28,6.6,67.7,55.7,1013.467,"2023-07-22T07:00:00Z"
"2270","63617","EPA or BH","Sat",8,24,5.8,66.934,56.466,1013.08,"2023-07-22T08:00:00Z"
"2271","63617","EPA or BH","Sat",9,25,5.9,65.4,56.9,1012.75,"2023-07-22T09:00:00Z"
"2272","63617","EPA or BH","Sat",10,24,5.8,64.9,58.334,1012.567,"2023-07-22T10:00:00Z"
"2273","63617","EPA or BH","Sat",11,23,5.6,64,60.833,1012.515,"2023-07-22T11:00:00Z"
"2274","63617","EPA or BH","Sat",12,23,5.6,63.166,59.633,1012.593,"2023-07-22T12:00:00Z"
"2275","63617","EPA or BH","Sat",13,24,5.7,63.133,61.834,1012.958,"2023-07-22T13:00:00Z"
"2276","63617","EPA or BH","Sat",14,24,5.8,65.4,60.466,1013.207,"2023-07-22T14:00:00Z"
"2277","63617","EPA or BH","Sat",15,23,5.4,68.4,57,1013.16,"2023-07-22T15:00:00Z"
"2278","63617","EPA or BH","Sat",16,26,6.3,72.534,52.034,1012.969,"2023-07-22T16:00:00Z"
"2279","63617","EPA or BH","Sat",17,25,5.9,77.034,48.667,1012.762,"2023-07-22T17:00:00Z"
"2280","63617","EPA or BH","Sat",18,25,6.1,81.267,43.9,1012.579,"2023-07-22T18:00:00Z"
"2281","63617","EPA or BH","Sat",19,25,6,86.7,38.566,1011.931,"2023-07-22T19:00:00Z"
"2282","63617","EPA or BH","Sat",20,26,6.2,90,31.6,1011.434,"2023-07-22T20:00:00Z"
"2283","63617","EPA or BH","Sat",21,28,6.7,92.3,27.666,1011.224,"2023-07-22T21:00:00Z"
"2284","63617","EPA or BH","Sat",22,33,7.9,94.466,26.166,1010.78,"2023-07-22T22:00:00Z"
"2285","63617","EPA or BH","Sat",23,36,8.7,96.1,24.3,1010.185,"2023-07-22T23:00:00Z"
"2286","63623","EPA or BH","Sun",0,20,4.9,93.566,28.367,1010.618,"2023-07-16T00:00:00Z"
"2287","63623","EPA or BH","Sun",1,19,4.6,90.833,31.4,1010.412,"2023-07-16T01:00:00Z"
"2288","63623","EPA or BH","Sun",2,23,5.5,87.9,33.2,1010.43,"2023-07-16T02:00:00Z"
"2289","63623","EPA or BH","Sun",3,23,5.4,81.433,38.7,1010.654,"2023-07-16T03:00:00Z"
"2290","63623","EPA or BH","Sun",4,23,5.6,78.367,42.7,1011.065,"2023-07-16T04:00:00Z"
"2291","63623","EPA or BH","Sun",5,24,5.7,75.133,47.6,1011.638,"2023-07-16T05:00:00Z"
"2292","63623","EPA or BH","Sun",6,23,5.5,73.7,51.1,1011.714,"2023-07-16T06:00:00Z"
"2293","63623","EPA or BH","Sun",7,25,6,72.233,53.334,1011.625,"2023-07-16T07:00:00Z"
"2294","63623","EPA or BH","Sun",8,23,5.6,71.2,55.067,1011.483,"2023-07-16T08:00:00Z"
"2295","63623","EPA or BH","Sun",9,22,5.2,70.533,56.8,1011.286,"2023-07-16T09:00:00Z"
"2296","63623","EPA or BH","Sun",10,25,6,69.934,57.6,1011.033,"2023-07-16T10:00:00Z"
"2297","63623","EPA or BH","Sun",11,25,6.1,69.834,57.534,1011.063,"2023-07-16T11:00:00Z"
"2298","63623","EPA or BH","Sun",12,25,5.9,68.934,57.433,1010.808,"2023-07-16T12:00:00Z"
"2299","63623","EPA or BH","Sun",13,24,5.8,69.4,57.242,1010.892,"2023-07-16T13:00:00Z"
"2300","63623","EPA or BH","Sun",14,23,5.6,71.267,56.933,1011.181,"2023-07-16T14:00:00Z"
"2301","63623","EPA or BH","Sun",15,22,5.2,73.833,56.166,1011.438,"2023-07-16T15:00:00Z"
"2302","63623","EPA or BH","Sun",16,22,5.3,77.7,51.117,1011.469,"2023-07-16T16:00:00Z"
"2303","63623","EPA or BH","Sun",17,23,5.5,82.367,45.166,1011.49,"2023-07-16T17:00:00Z"
"2304","63623","EPA or BH","Sun",18,25,6.1,88.567,38.567,1011.627,"2023-07-16T18:00:00Z"
"2305","63623","EPA or BH","Sun",19,29,7,93.492,32.916,1011.494,"2023-07-16T19:00:00Z"
"2306","63623","EPA or BH","Sun",20,32,7.6,96.467,28.633,1011.283,"2023-07-16T20:00:00Z"
"2307","63623","EPA or BH","Sun",21,34,8.1,95.166,28.95,1010.957,"2023-07-16T21:00:00Z"
"2308","63623","EPA or BH","Sun",22,28,6.7,93.3,29.934,1010.636,"2023-07-16T22:00:00Z"
"2309","63623","EPA or BH","Sun",23,31,7.5,90.133,31.834,1010.577,"2023-07-16T23:00:00Z"
"2310","63623","EPA or BH","Mon",0,30,7.3,87.233,34.933,1010.529,"2023-07-17T00:00:00Z"
"2311","63623","EPA or BH","Mon",1,30,7.1,84.233,38.9,1010.466,"2023-07-17T01:00:00Z"
"2312","63623","EPA or BH","Mon",2,29,6.9,79.867,43.9,1010.784,"2023-07-17T02:00:00Z"
"2313","63623","EPA or BH","Mon",3,29,6.9,76.633,48.733,1011.234,"2023-07-17T03:00:00Z"
"2314","63623","EPA or BH","Mon",4,28,6.6,75.434,50.1,1011.826,"2023-07-17T04:00:00Z"
"2315","63623","EPA or BH","Mon",5,25,5.9,75.133,51,1012.17,"2023-07-17T05:00:00Z"
"2316","63623","EPA or BH","Mon",6,24,5.8,75.166,51.067,1012.407,"2023-07-17T06:00:00Z"
"2317","63623","EPA or BH","Mon",7,24,5.7,75.066,50.867,1012.216,"2023-07-17T07:00:00Z"
"2318","63623","EPA or BH","Mon",8,23,5.6,74.167,52.433,1011.906,"2023-07-17T08:00:00Z"
"2319","63623","EPA or BH","Mon",9,23,5.5,73.2,51.367,1011.886,"2023-07-17T09:00:00Z"
"2320","63623","EPA or BH","Mon",10,23,5.5,72.633,52.033,1011.782,"2023-07-17T10:00:00Z"
"2321","63623","EPA or BH","Mon",11,23,5.5,73,53.433,1011.691,"2023-07-17T11:00:00Z"
"2322","63623","EPA or BH","Mon",12,23,5.4,72.733,54,1011.562,"2023-07-17T12:00:00Z"
"2323","63623","EPA or BH","Mon",13,23,5.6,72.066,54.9,1011.653,"2023-07-17T13:00:00Z"
"2324","63623","EPA or BH","Mon",14,23,5.6,72.433,53.767,1012.012,"2023-07-17T14:00:00Z"
"2325","63623","EPA or BH","Mon",15,24,5.7,75,51.6,1012.435,"2023-07-17T15:00:00Z"
"2326","63623","EPA or BH","Mon",16,23,5.6,75.567,49.034,1012.753,"2023-07-17T16:00:00Z"
"2327","63623","EPA or BH","Mon",17,24,5.7,80.334,45.133,1012.785,"2023-07-17T17:00:00Z"
"2328","63623","EPA or BH","Mon",18,25,5.9,85.633,37.933,1012.575,"2023-07-17T18:00:00Z"
"2329","63623","EPA or BH","Mon",19,24,5.8,90.4,33.1,1012.141,"2023-07-17T19:00:00Z"
"2330","63623","EPA or BH","Mon",20,25,5.9,93.6,29.5,1011.764,"2023-07-17T20:00:00Z"
"2331","63623","EPA or BH","Mon",21,24,5.8,94.534,29.1,1011.697,"2023-07-17T21:00:00Z"
"2332","63623","EPA or BH","Mon",22,23,5.6,93.934,28.867,1011.245,"2023-07-17T22:00:00Z"
"2333","63623","EPA or BH","Mon",23,21,5.1,93.367,28.767,1010.851,"2023-07-17T23:00:00Z"
"2334","63623","EPA or BH","Tue",0,21,5.1,91.5,29.5,1010.739,"2023-07-18T00:00:00Z"
"2335","63623","EPA or BH","Tue",1,23,5.5,89.7,33.2,1010.899,"2023-07-18T01:00:00Z"
"2336","63623","EPA or BH","Tue",2,25,5.9,86.7,36.8,1011.507,"2023-07-18T02:00:00Z"
"2337","63623","EPA or BH","Tue",3,27,6.5,80.55,43.125,1011.755,"2023-07-18T03:00:00Z"
"2338","63623","EPA or BH","Tue",4,31,7.4,76.5,47.2,1012.32,"2023-07-18T04:00:00Z"
"2339","63623","EPA or BH","Tue",5,31,7.5,75.067,48.466,1012.65,"2023-07-18T05:00:00Z"
"2340","63623","EPA or BH","Tue",6,31,7.4,73.867,49.067,1012.735,"2023-07-18T06:00:00Z"
"2341","63623","EPA or BH","Tue",7,30,7.1,73.034,49.7,1012.968,"2023-07-18T07:00:00Z"
"2342","63623","EPA or BH","Tue",8,31,7.4,72.034,50.9,1012.693,"2023-07-18T08:00:00Z"
"2343","63623","EPA or BH","Tue",9,30,7.1,71.534,52.166,1012.78,"2023-07-18T09:00:00Z"
"2344","63623","EPA or BH","Tue",10,29,6.9,70.933,53.767,1012.794,"2023-07-18T10:00:00Z"
"2345","63623","EPA or BH","Tue",11,27,6.5,70.233,54,1012.839,"2023-07-18T11:00:00Z"
"2346","63623","EPA or BH","Tue",12,27,6.4,69.633,54.067,1013.052,"2023-07-18T12:00:00Z"
"2347","63623","EPA or BH","Tue",13,27,6.5,69,54.367,1013.436,"2023-07-18T13:00:00Z"
"2348","63623","EPA or BH","Tue",14,28,6.6,69.9,55.433,1013.947,"2023-07-18T14:00:00Z"
"2349","63623","EPA or BH","Tue",15,29,6.9,71.833,55.166,1014.423,"2023-07-18T15:00:00Z"
"2350","63623","EPA or BH","Tue",16,27,6.5,74.733,49.6,1014.553,"2023-07-18T16:00:00Z"
"2351","63623","EPA or BH","Tue",17,27,6.4,78.2,44.567,1014.82,"2023-07-18T17:00:00Z"
"2352","63623","EPA or BH","Tue",18,25,6.1,80.6,41.3,1014.968,"2023-07-18T18:00:00Z"
"2353","63623","EPA or BH","Tue",19,25,6,82.467,39.1,1015.037,"2023-07-18T19:00:00Z"
"2354","63623","EPA or BH","Tue",20,26,6.3,85.167,36.6,1014.757,"2023-07-18T20:00:00Z"
"2355","63623","EPA or BH","Tue",21,36,8.6,85.334,35.567,1014.474,"2023-07-18T21:00:00Z"
"2356","63623","EPA or BH","Tue",22,38,9.1,85.533,35.767,1014.118,"2023-07-18T22:00:00Z"
"2357","63623","EPA or BH","Tue",23,41,9.8,82.9,38.2,1014.055,"2023-07-18T23:00:00Z"
"2358","63623","EPA or BH","Wed",0,45,10.7,80.034,41.5,1013.988,"2023-07-19T00:00:00Z"
"2359","63623","EPA or BH","Wed",1,45,10.7,78.5,44.2,1014.205,"2023-07-19T01:00:00Z"
"2360","63623","EPA or BH","Wed",2,52,12.4,75.833,47.167,1014.51,"2023-07-19T02:00:00Z"
"2361","63623","EPA or BH","Wed",3,50,12,71.2,53.534,1014.976,"2023-07-19T03:00:00Z"
"2362","63623","EPA or BH","Wed",4,54,13.6,69.8,54.633,1015.754,"2023-07-19T04:00:00Z"
"2363","63623","EPA or BH","Wed",5,56,14.5,69.867,53.933,1016.171,"2023-07-19T05:00:00Z"
"2364","63623","EPA or BH","Wed",6,61,17,68.867,55.716,1016.284,"2023-07-19T06:00:00Z"
"2365","63623","EPA or BH","Wed",7,60,16.3,67.8,57.8,1016.069,"2023-07-19T07:00:00Z"
"2366","63623","EPA or BH","Wed",8,52,12.8,68.2,57.5,1016.166,"2023-07-19T08:00:00Z"
"2367","63623","EPA or BH","Wed",9,54,13.4,68.966,56.1,1016.091,"2023-07-19T09:00:00Z"
"2368","63623","EPA or BH","Wed",10,57,15.1,69.034,55.8,1016.054,"2023-07-19T10:00:00Z"
"2369","63623","EPA or BH","Wed",11,55,14.1,68.966,55.666,1016.047,"2023-07-19T11:00:00Z"
"2370","63623","EPA or BH","Wed",12,55,13.8,69.533,55.9,1016.185,"2023-07-19T12:00:00Z"
"2371","63623","EPA or BH","Wed",13,55,14,69.7,55.233,1016.139,"2023-07-19T13:00:00Z"
"2372","63623","EPA or BH","Wed",14,55,13.9,70.767,54.367,1016.772,"2023-07-19T14:00:00Z"
"2373","63623","EPA or BH","Wed",15,57,14.8,72.1,52.233,1017.089,"2023-07-19T15:00:00Z"
"2374","63623","EPA or BH","Wed",16,61,17,74.133,50.1,1017.245,"2023-07-19T16:00:00Z"
"2375","63623","EPA or BH","Wed",17,63,17.9,78.233,45.9,1017.232,"2023-07-19T17:00:00Z"
"2376","63623","EPA or BH","Wed",18,59,15.8,82.466,41.1,1017.287,"2023-07-19T18:00:00Z"
"2377","63623","EPA or BH","Wed",19,43,10.3,84.633,36.966,1017.172,"2023-07-19T19:00:00Z"
"2378","63623","EPA or BH","Wed",20,30,7.2,84.833,36.466,1016.993,"2023-07-19T20:00:00Z"
"2379","63623","EPA or BH","Wed",21,23,5.4,85.1,35.666,1016.606,"2023-07-19T21:00:00Z"
"2380","63623","EPA or BH","Wed",22,25,5.9,85.133,35.3,1016.264,"2023-07-19T22:00:00Z"
"2381","63623","EPA or BH","Wed",23,28,6.7,84.2,36.2,1016.005,"2023-07-19T23:00:00Z"
"2382","63623","EPA or BH","Thu",0,28,6.7,82.666,37.833,1015.953,"2023-07-20T00:00:00Z"
"2383","63623","EPA or BH","Thu",1,35,8.5,80.8,39.534,1015.965,"2023-07-20T01:00:00Z"
"2384","63623","EPA or BH","Thu",2,39,9.4,78.3,43.7,1016.322,"2023-07-20T02:00:00Z"
"2385","63623","EPA or BH","Thu",3,42,10,73.767,49.133,1016.6,"2023-07-20T03:00:00Z"
"2386","63623","EPA or BH","Thu",4,49,11.7,71.034,50.733,1017.311,"2023-07-20T04:00:00Z"
"2387","63623","EPA or BH","Thu",5,47,11.3,69.1,53.7,1017.638,"2023-07-20T05:00:00Z"
"2388","63623","EPA or BH","Thu",6,43,10.3,68.566,52.933,1017.659,"2023-07-20T06:00:00Z"
"2389","63623","EPA or BH","Thu",7,52,12.8,67.9,54.633,1017.613,"2023-07-20T07:00:00Z"
"2390","63623","EPA or BH","Thu",8,54,13.3,67.167,56.433,1017.3,"2023-07-20T08:00:00Z"
"2391","63623","EPA or BH","Thu",9,53,12.9,68.733,57.733,1017.319,"2023-07-20T09:00:00Z"
"2392","63623","EPA or BH","Thu",10,60,16.4,69,56.8,1017.145,"2023-07-20T10:00:00Z"
"2393","63623","EPA or BH","Thu",11,65,18.6,68.933,57.1,1017.087,"2023-07-20T11:00:00Z"
"2394","63623","EPA or BH","Thu",12,67,19.7,69.233,56.666,1017.162,"2023-07-20T12:00:00Z"
"2395","63623","EPA or BH","Thu",13,67,19.6,69.733,56.133,1017.49,"2023-07-20T13:00:00Z"
"2396","63623","EPA or BH","Thu",14,67,19.5,70.567,55.367,1017.72,"2023-07-20T14:00:00Z"
"2397","63623","EPA or BH","Thu",15,62,17.2,72.2,54.3,1017.976,"2023-07-20T15:00:00Z"
"2398","63623","EPA or BH","Thu",16,64,18.1,73.9,52.233,1017.903,"2023-07-20T16:00:00Z"
"2399","63623","EPA or BH","Thu",17,64,18.5,78.3,47.633,1017.804,"2023-07-20T17:00:00Z"
"2400","63623","EPA or BH","Thu",18,62,17.1,83.133,42.267,1017.48,"2023-07-20T18:00:00Z"
"2401","63623","EPA or BH","Thu",19,61,16.7,88.433,36.867,1017.096,"2023-07-20T19:00:00Z"
"2402","63623","EPA or BH","Thu",20,55,14.2,91.2,32.967,1016.626,"2023-07-20T20:00:00Z"
"2403","63623","EPA or BH","Thu",21,53,12.9,92.6,29.7,1016.158,"2023-07-20T21:00:00Z"
"2404","63623","EPA or BH","Thu",22,56,14.5,93.8,28.233,1015.782,"2023-07-20T22:00:00Z"
"2405","63623","EPA or BH","Thu",23,51,12.2,92.9,29.5,1015.641,"2023-07-20T23:00:00Z"
"2406","63623","EPA or BH","Fri",0,33,8,88.4,32.8,1015.442,"2023-07-21T00:00:00Z"
"2407","63623","EPA or BH","Fri",1,25,6.1,83.867,37.867,1015.399,"2023-07-21T01:00:00Z"
"2408","63623","EPA or BH","Fri",2,39,9.4,82.666,39.867,1015.516,"2023-07-21T02:00:00Z"
"2409","63623","EPA or BH","Fri",3,57,14.8,79.6,43.633,1015.656,"2023-07-21T03:00:00Z"
"2410","63623","EPA or BH","Fri",4,59,16,75.5,47.9,1015.992,"2023-07-21T04:00:00Z"
"2411","63623","EPA or BH","Fri",5,55,14,72.934,49.966,1015.976,"2023-07-21T05:00:00Z"
"2412","63623","EPA or BH","Fri",6,41,9.9,71.567,51.267,1015.895,"2023-07-21T06:00:00Z"
"2413","63623","EPA or BH","Fri",7,41,9.9,70.767,50.133,1015.672,"2023-07-21T07:00:00Z"
"2414","63623","EPA or BH","Fri",8,38,9,70.034,50.367,1015.458,"2023-07-21T08:00:00Z"
"2415","63623","EPA or BH","Fri",9,38,9.1,69.233,51.466,1014.962,"2023-07-21T09:00:00Z"
"2416","63623","EPA or BH","Fri",10,38,9.1,68.233,52.8,1014.667,"2023-07-21T10:00:00Z"
"2417","63623","EPA or BH","Fri",11,41,9.8,67.8,54.334,1014.501,"2023-07-21T11:00:00Z"
"2418","63623","EPA or BH","Fri",12,42,10.1,66.833,55.534,1014.527,"2023-07-21T12:00:00Z"
"2419","63623","EPA or BH","Fri",13,48,11.6,66.9,56.567,1014.809,"2023-07-21T13:00:00Z"
"2420","63623","EPA or BH","Fri",14,51,12.1,69.034,56.4,1015.072,"2023-07-21T14:00:00Z"
"2421","63623","EPA or BH","Fri",15,41,9.9,71.534,56.334,1015.301,"2023-07-21T15:00:00Z"
"2422","63623","EPA or BH","Fri",16,40,9.7,76.034,51.5,1015.126,"2023-07-21T16:00:00Z"
"2423","63623","EPA or BH","Fri",17,41,9.9,79.433,46.034,1014.93,"2023-07-21T17:00:00Z"
"2424","63623","EPA or BH","Fri",18,42,10,83.034,41.5,1014.837,"2023-07-21T18:00:00Z"
"2425","63623","EPA or BH","Fri",19,38,9.2,86.534,36.833,1014.49,"2023-07-21T19:00:00Z"
"2426","63623","EPA or BH","Fri",20,36,8.6,89.566,33.267,1014.091,"2023-07-21T20:00:00Z"
"2427","63623","EPA or BH","Fri",21,40,9.7,92.4,29.066,1013.635,"2023-07-21T21:00:00Z"
"2428","63623","EPA or BH","Fri",22,44,10.5,93.834,26.166,1013.075,"2023-07-21T22:00:00Z"
"2429","63623","EPA or BH","Fri",23,30,7.2,92.466,25.534,1012.418,"2023-07-21T23:00:00Z"
"2430","63623","EPA or BH","Sat",0,23,5.5,90.567,27.2,1012.238,"2023-07-22T00:00:00Z"
"2431","63623","EPA or BH","Sat",1,21,5,88.834,30,1011.842,"2023-07-22T01:00:00Z"
"2432","63623","EPA or BH","Sat",2,26,6.3,86.633,33.35,1012.144,"2023-07-22T02:00:00Z"
"2433","63623","EPA or BH","Sat",3,32,7.7,79.633,40.7,1012.373,"2023-07-22T03:00:00Z"
"2434","63623","EPA or BH","Sat",4,28,6.6,75.733,46,1012.717,"2023-07-22T04:00:00Z"
"2435","63623","EPA or BH","Sat",5,27,6.5,72.933,48.966,1012.981,"2023-07-22T05:00:00Z"
"2436","63623","EPA or BH","Sat",6,30,7.2,72,49.967,1013.176,"2023-07-22T06:00:00Z"
"2437","63623","EPA or BH","Sat",7,28,6.8,71.034,50.534,1012.992,"2023-07-22T07:00:00Z"
"2438","63623","EPA or BH","Sat",8,25,6,69.8,52.133,1012.513,"2023-07-22T08:00:00Z"
"2439","63623","EPA or BH","Sat",9,27,6.4,69.034,52.6,1012.233,"2023-07-22T09:00:00Z"
"2440","63623","EPA or BH","Sat",10,25,6,67.966,53.4,1012.061,"2023-07-22T10:00:00Z"
"2441","63623","EPA or BH","Sat",11,24,5.7,66.5,55.633,1011.929,"2023-07-22T11:00:00Z"
"2442","63623","EPA or BH","Sat",12,25,6.1,66,56.567,1012.113,"2023-07-22T12:00:00Z"
"2443","63623","EPA or BH","Sat",13,25,6,65.767,56.767,1012.522,"2023-07-22T13:00:00Z"
"2444","63623","EPA or BH","Sat",14,25,6,66.433,57.7,1012.629,"2023-07-22T14:00:00Z"
"2445","63623","EPA or BH","Sat",15,24,5.7,69.533,55.267,1012.75,"2023-07-22T15:00:00Z"
